Console,GameName,Review,Score
GBA,Super Bubble Pop,Mediocre,5;
PS2,NCAA Final Four 2003,Mediocre,5;
XBOX,Total Immersion Racing,Good,7;
PS2,Total Immersion Racing,Good,7;
PC,The Sims Online,Fair,6;
GC,Harry Potter and the Chamber of Secrets,Good,7;
XBOX,Harry Potter and the Chamber of Secrets,Good,7;
XBOX,Crimson Sea,Good,7;
GBA,Davis Cup Tennis,Fair,6;
GBA,Hot Wheels Velocity X,Fair,6;
XBOX,Dark Angel,Bad,3;
PS2,Dark Angel,Bad,3;
GBA,Harry Potter and the Chamber of Secrets,Good,7;
GBA,Lunar Legend,Good,7;
GBA,Pocky & Rocky with Becky,Mediocre,5;
GBA,Reign of Fire,Fair,6;
PC,Europa 1400: The Guild,Great,8;
GC,Evolution Worlds,Fair,6;
GBA,Rocky,Mediocre,5;
GBA,Dave Mirra Freestyle BMX 3,Great,8;
PC,Dark Age of Camelot: Shrouded Isles,Great,8;
PS2,NCAA March Madness 2003,Good,7;
GBA,Legends of Wrestling II,Terrible,2;
PS2,Treasure Planet,Fair,6;
PS2,Whiteout,Poor,4;
PS2,Evolution Snowboarding,Fair,6;
GBA,Street Fighter Alpha 3,Great,8;
GBA,V-Rally 3,Great,8;
GBA,Dungeons and Dragons Eye of the Beholder,Mediocre,5;
GC,NHL 2K3,Great,8;
PC,Anarchy Online: The Notum Wars,Fair,6;
XBOX,NCAA College Basketball 2K3,Good,7;
GC,NCAA College Basketball 2K3,Good,7;
GC,Street Hoops,Poor,4;
GC,Worms Blast,Good,7;
GBA,Phantasy Star Collection,Great,8;
PC,Neocron,Fair,6;
PS2,Street Hoops,Poor,4;
PC,Worms Blast,Good,7;
PC,Street Legal,Poor,4;
PS2,Haven: Call of the King,Good,7;
GBA,WWE Road to WrestleMania X8,Great,8;
GBA,Godzilla: Domination!,Good,7;
GBA,Gauntlet Dark Legacy,Poor,4;
GBA,Masters of the Universe - He-Man: Power of Grayskull,Poor,4;
GBA,The Lord of the Rings: The Two Towers,Good,7;
GC,Darkened Skye,Fair,6;
PS2,Harry Potter and the Chamber of Secrets,Good,7;
GC,Blood Omen 2,Good,7;
XBOX,Egg Mania: Eggstreme Madness,Fair,6;
XBOX,Minority Report: Everybody Runs,Poor,4;
PS2,Minority Report: Everybody Runs,Poor,4;
GC,Minority Report: Everybody Runs,Poor,4;
GC,Star Wars Bounty Hunter,Fair,6;
GC,Egg Mania: Eggstreme Madness,Fair,6;
PC,Treasure Planet: Battle at Procyon,Good,7;
PS2,Star Wars: The Clone Wars,Good,7;
GBA,Kirby: Nightmare in Dream Land,Good,7;
XBOX,Legends of Wrestling II,Fair,6;
GC,Rocky,Mediocre,5;
PS2,Legends of Wrestling II,Fair,6;
GC,Legends of Wrestling II,Fair,6;
XBOX,Rally Fusion,Fair,6;
PS2,Rally Fusion,Fair,6;
PC,James Bond 007: NightFire,Fair,6;
GC,NASCAR: Dirt to Daytona,Great,8;
PC,Hegemonia: Legions of Iron,Good,7;
PC,Total Immersion Racing,Good,7;
GBA,Star Wars: The New Droid Army,Mediocre,5;
PC,Cossacks: Back to War,Fair,6;
GC,Mystic Heroes,Good,7;
GBA,SSX Tricky,Good,7;
GBA,Defender,Poor,4;
GBA,Tomb Raider: The Prophecy,Great,8;
PC,Asheron's Call 2: Fallen Kings,Great,8;
GBA,Justice League: Injustice for All,Mediocre,5;
GBA,The Revenge of Shinobi,Poor,4;
PS2,Dragon Ball Z Budokai,Fair,6;
GBA,Robotech: The Macross Saga,Fair,6;
PC,Silent Hill 2,Fair,6;
XBOX,MX Superfly,Good,7;
PC,Platoon: 1st Airborne Cavalry Division,Fair,6;
PS2,Mystic Heroes,Good,7;
PS2,Ninja Assault,Mediocre,5;
PS2,Star Wars Bounty Hunter,Mediocre,5;
XBOX,Dragon's Lair 3D: Return to the Lair,Mediocre,5;
PC,Dragon's Lair 3D: Return to the Lair,Mediocre,5;
PC,NBA Live 2003,Great,8;
PC,Hearts of Iron,Good,7;
GC,Die Hard: Vendetta,Poor,4;
GC,BMX XXX,Mediocre,5;
PC,World War II: Panzer Claws,Fair,6;
XBOX,Superman: The Man of Steel,Fair,6;
PS2,The Simpsons Skateboarding,Bad,3;
PS2,Marvel vs. Capcom 2,Good,7;
PS2,Rygar: The Legendary Adventure,Good,7;
GC,James Bond 007: NightFire,Good,7;
PC,Starfleet Command III,Great,8;
GBA,Doom II,Great,8;
XBOX,James Bond 007: NightFire,Good,7;
PS2,James Bond 007: NightFire,Good,7;
PC,Arx Fatalis,Great,8;
XBOX,Steel Battalion,Good,7;
GBA,Game & Watch Gallery 4,Good,7;
GC,Dr. Muto,Fair,6;
PS2,Dr. Muto,Fair,6;
XBOX,Dr. Muto,Fair,6;
PC,Revolution,Terrible,2;
GBA,Contra Advance: The Alien Wars EX,Good,7;
PS2,Shox,Good,7;
PS2,ATV Offroad Fury 2,Good,7;
PC,Battle Realms: Winter of the Wolf,Good,7;
PC,The Cameron Files: Pharaoh's Curse,Mediocre,5;
PC,WWE Raw,Mediocre,5;
GC,Mortal Kombat: Deadly Alliance,Great,8;
GC,Dead to Rights,Good,7;
PS2,Dead to Rights,Good,7;
GC,Whirl Tour,Fair,6;
PS2,Mortal Kombat: Deadly Alliance,Great,8;
XBOX,Mortal Kombat: Deadly Alliance,Great,8;
PS2,Whirl Tour,Fair,6;
GC,Outlaw Golf,Good,7;
XBOX,Rocky,Mediocre,5;
GC,Jedi Knight II: Jedi Outcast,Great,8;
XBOX,Jedi Knight II: Jedi Outcast,Great,8;
GC,Hunter: The Reckoning,Good,7;
XBOX,NHL 2K3,Great,8;
PS2,Rocky,Mediocre,5;
PS2,Robot Alchemic Drive,Good,7;
PS2,NHL 2K3,Great,8;
XBOX,Unreal Championship,Great,8;
PS2,Activision Anthology,Good,7;
GC,Spyro: Enter the Dragonfly,Bad,3;
PS2,Spyro: Enter the Dragonfly,Terrible,2;
XBOX,FIFA 2003,Great,8;
PC,MechWarrior 4: Mercenaries,Good,7;
GC,Sonic Mega Collection,Good,7;
PS2,FIFA 2003,Great,8;
GC,FIFA 2003,Great,8;
GC,Defender,Fair,6;
GC,Metroid Prime,Superb,9;
XBOX,Phantom Crash,Good,7;
GBA,Metroid Fusion,Great,8;
PC,Tiger Woods PGA Tour 2003,Superb,9;
GC,Medal of Honor Frontline,Great,8;
XBOX,Medal of Honor Frontline,Great,8;
XBOX,Serious Sam,Great,8;
GC,Pro Rally,Mediocre,5;
PC,Deadly Dozen: Pacific Theater,Great,8;
PS2,NASCAR: Dirt to Daytona,Great,8;
GC,Big Air Freestyle,Poor,4;
PC,G.I. Combat: Episode 1: Battle of Normandy,Bad,3;
PS2,Twisted Metal: Black Online,Great,8;
GC,Resident Evil 0,Great,8;
PS2,Jet X2O,Good,7;
PS2,Wreckless,Mediocre,5;
PC,Robin Hood: The Legend of Sherwood,Great,8;
PC,O.R.B.,Good,7;
PC,DarkSpace,Good,7;
PS2,BMX XXX,Mediocre,5;
XBOX,Zapper,Fair,6;
GC,Cubivore,Good,7;
PS2,Zapper,Fair,6;
XBOX,Kakuto Chojin,Mediocre,5;
PC,Dogs Playing Poker,Fair,6;
PC,Civilization III: Play the World,Mediocre,5;
PC,Soldiers of Anarchy,Great,8;
XBOX,Metal Gear Solid 2: Substance,Great,8;
PS2,NBA Starting Five,Poor,4;
PC,EverQuest: The Planes of Power,Good,7;
N64,Madden NFL 99,Great,8;
XBOX,MechAssault,Superb,9;
PC,Rallisport Challenge,Great,8;
PS2,WWE SmackDown! Shut Your Mouth,Great,8;
PS2,Shinobi,Good,7;
XBOX,Toxic Grind,Bad,3;
PC,FIFA 2003,Superb,9;
GC,Mario Party 4,Good,7;
XBOX,Dynasty Warriors 3,Good,7;
GC,Swingerz Golf,Fair,6;
GC,The Scorpion King: Rise of the Akkadian,Poor,4;
XBOX,NHL 2003,Great,8;
PS2,V-Rally 3,Good,7;
XBOX,NBA Inside Drive 2003,Good,7;
PS2,Disney Golf,Good,7;
PC,Beam Breakers,Mediocre,5;
GC,Phantasy Star Online Episode I & II,Good,7;
PC,Football Mogul 2003,Poor,4;
XBOX,Sneakers,Bad,3;
PC,Strike Fighters: Project 1,Fair,6;
PC,Age of Mythology,Superb,9;
PS2,Ratchet & Clank,Superb,9;
XBOX,TransWorld Snowboarding,Good,7;
PS2,NHL FaceOff 2003,Poor,4;
XBOX,Pac-Man World 2,Good,7;
PS2,The Lord of the Rings: The Fellowship of the Ring,Mediocre,5;
PS2,Defender,Fair,6;
PS2,Suikoden III,Superb,9;
XBOX,Defender,Fair,6;
PC,Scrabble Complete,Good,7;
PC,Zoo Tycoon: Marine Mania,Fair,6;
PC,Wheel of Fortune 2003,Fair,6;
GC,Tiger Woods PGA Tour 2003,Great,8;
PS2,Silent Scope 3,Mediocre,5;
PS2,Tiger Woods PGA Tour 2003,Great,8;
XBOX,Tiger Woods PGA Tour 2003,Great,8;
GBA,Virtua Tennis,Great,8;
PS2,NBA ShootOut 2003 (PS2),Mediocre,5;
PC,Iron Storm,Good,7;
PC,Combat Mission: Barbarossa to Berlin,Superb,9;
GC,Robotech: Battlecry,Fair,6;
PS2,DDRMAX,Good,7;
GC,Baldur's Gate: Dark Alliance,Good,7;
PS2,Grand Theft Auto: Vice City,Superb,9;
XBOX,Deathrow,Great,8;
PS2,BloodRayne,Good,7;
GC,BloodRayne,Good,7;
PC,NASCAR Thunder 2003,Mediocre,5;
PC,Jeopardy! 2003,Good,7;
XBOX,Baldur's Gate: Dark Alliance,Great,8;
GC,X-Men: Next Dimension,Fair,6;
PS2,X-Men: Next Dimension,Fair,6;
PS2,Taz Wanted,Mediocre,5;
XBOX,Taz Wanted,Mediocre,5;
PC,Combat Flight Simulator 3: Battle for Europe,Good,7;
PC,Conflict: Desert Storm,Poor,4;
GBA,Driver 2 Advance,Great,8;
PC,Hoyle Puzzle Games,Good,7;
GBA,The Lord of the Rings: The Fellowship of the Ring,Terrible,2;
PC,The Lord of the Rings: The Fellowship of the Ring,Mediocre,5;
PS2,Contra: Shattered Soldier,Good,7;
XBOX,The Lord of the Rings: The Fellowship of the Ring,Mediocre,5;
PS2,Tony Hawk's Pro Skater 4,Superb,9;
PS2,Reign of Fire,Poor,4;
XBOX,Reign of Fire,Poor,4;
PC,America's Army: Operations,Great,8;
XBOX,The House of the Dead III,Fair,6;
PS2,Wild Arms 3,Good,7;
XBOX,WTA Tour Tennis,Fair,6;
GC,WTA Tour Tennis,Fair,6;
PC,Hoyle Board Games,Good,7;
PC,Hoyle Card Games,Fair,6;
XBOX,ToeJam & Earl III: Mission to Earth,Mediocre,5;
XBOX,Ty the Tasmanian Tiger,Good,7;
PS2,Ty the Tasmanian Tiger,Good,7;
GC,Ty the Tasmanian Tiger,Good,7;
PC,Taz Wanted,Mediocre,5;
PS2,The Lord of the Rings: The Two Towers,Great,8;
PC,Need for Speed: Hot Pursuit 2,Good,7;
GBA,Dual Blades,Good,7;
PS2,Sub Rebellion,Fair,6;
XBOX,Whacked!,Mediocre,5;
N64,Tony Hawk's Pro Skater 3,Great,8;
XBOX,Chase: Hollywood Stunt Driver,Fair,6;
GC,Knockout Kings 2003,Great,8;
PS2,Legaia 2: Duel Saga,Good,7;
GBA,Smuggler's Run,Bad,3;
PS2,Grandia Xtreme,Fair,6;
XBOX,Loons: The Fight for Fame,Poor,4;
PS2,Evolution Skateboarding,Poor,4;
GC,NHL 2003,Great,8;
PS2,NHL 2003,Great,8;
PS2,Red Faction II,Great,8;
PC,RollerCoaster Tycoon 2,Good,7;
PC,Crazy Taxi,Mediocre,5;
PS2,Egg Mania: Eggstreme Madness,Fair,6;
GBA,Defender of the Crown,Fair,6;
PC,Law & Order: Dead on the Money,Fair,6;
XBOX,NBA Live 2003,Great,8;
XBOX,Gravity Games Bike: Street Vert Dirt,Abysmal,1;
GC,Namco Museum,Fair,6;
XBOX,Namco Museum,Fair,6;
PC,Season Ticket Basketball 2003,Great,8;
